;EventTime;Origin;Destination
290;2022.0845100000001;Guatemala;Ecuador
291;2022.10643;Guatemala;Paraguay
292;2022.10096;Guatemala;Spain
293;2022.21603;Spain;Trinidad and Tobago
294;2021.91607;Japan;Indonesia
295;2022.07629;Indonesia;Chile
296;2022.0653300000001;Indonesia;Chile
297;2022.44341;Indonesia;Paraguay
298;2022.01294;Indonesia;Italy
299;2022.4297100000001;Italy;Ecuador
300;2022.12012;Italy;Monaco
301;2022.4434;Italy;Austria
302;2022.26258;Indonesia;Saudi Arabia
303;2022.4297100000001;Indonesia;USA
304;2022.3064200000001;Indonesia;Ecuador
305;2022.22697;Indonesia;Saudi Arabia
306;2022.2261;Indonesia;Palau
307;2022.51465;Indonesia;Denmark
308;2022.1256;Indonesia;Vietnam
309;2022.23793;Japan;Nigeria
310;2021.8888;Japan;South Korea
311;2022.52013;South Korea;Ireland
312;2022.2927300000001;South Korea;El Salvador
313;2022.25885;South Korea;Djibouti
314;2022.09273;South Korea;Mongolia
315;2022.41327;South Korea;Mongolia
316;2022.12561;South Korea;Albania
317;2022.43246;South Korea;Japan
318;2022.05985;South Korea;Vietnam
319;2022.02424;South Korea;Brunei
320;2022.37217;South Korea;Singapore
321;2022.2160000000001;South Korea;Libya
322;2022.4625800000001;South Korea;Liechtenstein
323;2022.29545;South Korea;Antigua and Barbuda
324;2022.24066;South Korea;Singapore
325;2022.0735300000001;South Korea;Greece
326;2021.99134;South Korea;Hong Kong
327;2022.04527;South Korea;Australia
328;2022.42696;Australia;Argentina
329;2022.42148;South Korea;Canada
330;2022.0731;South Korea;Palau
331;2022.5393000000001;Palau;Philippines
332;2022.05744;South Korea;Cambodia
333;2022.29819;Cambodia;Argentina
334;2022.19956;Cambodia;Guatemala
335;2022.17217;South Korea;Luxembourg
336;2022.34751;Luxembourg;Slovakia
337;2022.33381;Luxembourg;Netherlands
338;2022.18587;South Korea;Switzerland
339;2022.08998;South Korea;Philippines
340;2022.07382;South Korea;Mauritius
341;2022.07751;South Korea;Cambodia
342;2022.40952;South Korea;Cameroon
343;2022.21052;South Korea;Aruba
344;2022.36394;Aruba;Curacao
345;2022.33655;South Korea;Laos
346;2021.99712;South Korea;China
347;2022.1118900000001;China;Canada
348;2022.1015300000001;China;Australia
349;2022.68175;Australia;Indonesia
350;2022.4954500000001;Australia;Bolivia
351;2022.03469;China;Vietnam
352;2022.22813;Vietnam;El Salvador
353;2022.42969;El Salvador;USA
354;2022.15846;Vietnam;Kenya
355;2022.43791;Kenya;Bahrain
356;2022.21874;Vietnam;Laos
357;2022.1309;China;South Korea
358;2022.24888;China;Laos
359;2022.13381;China;Panama
360;2022.0262500000001;China;Brunei
361;2022.4434;Brunei;Kiribati
362;2022.15298;Brunei;Singapore
363;2022.0448900000001;Brunei;Netherlands
364;2022.05161;Netherlands;Kenya
365;2022.05151;Netherlands;Canada
366;2022.05709;Canada;USA
367;2022.33107;Canada;Czech Republic
368;2022.57763;Canada;Spain
369;2022.2296900000001;Canada;Panama
370;2022.23516;Canada;Malaysia
371;2022.12831;Canada;Northern Mariana Islands
372;2022.16941;Canada;Norway
373;2022.1831;Canada;Brunei
374;2022.31735;Canada;Philippines
375;2022.52558;Canada;Papua New Guinea
376;2022.2061800000001;Canada;Libya
377;2022.36668;Libya;Belgium
378;2022.38037;Libya;Brunei
379;2022.39681;Libya;USA
380;2022.25434;Libya;Papua New Guinea
381;2022.25417;Libya;Taiwan
382;2022.27899;Taiwan;USA
383;2022.342;USA;Brunei
384;2022.00506;Cameroon;Colombia
385;2022.34752;Cameroon;Netherlands
386;2022.18588;Cameroon;Germany
387;2021.96314;Cameroon;Russia
388;2022.07629;Russia;Georgia
389;2022.14478;Russia;Spain
390;2021.81204;Cameroon;Poland
391;2021.97873;Poland;Turkey
392;2022.1192;Turkey;Czech Republic
393;2022.38862;Czech Republic;Dominican Republic
394;2022.39136;Czech Republic;Uzbekistan
395;2022.0078;Poland;Uruguay
396;2022.1365700000001;Poland;Mexico
397;2022.55574;Poland;Venezuela
398;2021.96886;Poland;Iceland
399;2022.10917;Poland;Belarus
400;2022.10643;Poland;Ukraine
401;2021.98862;Poland;Netherlands
402;2022.12346;Poland;Finland
403;2022.4297100000001;Finland;Latvia
404;2022.43793;Poland;Iceland
405;2022.40231;Poland;Peru
406;2022.50095;Poland;Portugal
407;2022.36122;Poland;Portugal
408;2022.41626;Poland;Ireland
409;2022.51739;Ireland;Georgia
410;2022.16122;Poland;Chile
411;2022.42697;Chile;Luxembourg
412;2021.84771;Poland;Belarus
413;2022.15848;Belarus;Ecuador
414;2022.33381;Belarus;Barbados
415;2022.3392900000001;Belarus;Antigua and Barbuda
416;2022.16884;Belarus;Philippines
417;2022.5201;Philippines;Germany
418;2022.33654;Philippines;Dominica
419;2021.91005;Belarus;Greece
420;2021.99135;Greece;France
421;2022.27047;Greece;Chile
422;2022.37491;Greece;Germany
423;2022.38236;Greece;Bosnia and Herzegovina
424;2022.2571;Greece;Albania
425;2022.58313;Greece;Cameroon
426;2022.11737;Greece;Brazil
427;2022.09772;Greece;Croatia
428;2022.24888;Croatia;Poland
429;2022.45162;Croatia;Spain
430;2022.29271;Croatia;Guatemala
431;2022.26258;Croatia;Sweden
432;2022.58861;Sweden;Slovenia
433;2022.3584700000001;Greece;India
434;2022.4488900000001;Greece;Costa Rica
435;2022.06418;Greece;Romania
436;2022.07354;Romania;Chile
437;2022.30368;Chile;Antigua and Barbuda
438;2022.1664700000001;Chile;Netherlands
439;2022.4105200000001;Netherlands;Switzerland
440;2022.43244;Netherlands;Czech Republic
441;2022.24888;Netherlands;Belize
442;2022.66806;Belize;Georgia
443;2021.7930900000001;Cameroon;Sweden
444;2021.9125900000001;Sweden;Iceland
445;2022.65437;Iceland;Czech Republic
446;2022.17492;Iceland;South Africa
447;2022.41327;Sweden;Bosnia and Herzegovina
448;2022.1365600000001;Sweden;Latvia
449;2022.03519;Sweden;Norway
450;2022.21054;Sweden;Latvia
451;2022.36944;Sweden;Hungary
452;2021.98862;Sweden;Norway
453;2022.38588;Sweden;Argentina
454;2022.27629;Sweden;Estonia
455;2022.48177;Sweden;Moldova
456;2022.67903;Sweden;Colombia
457;2022.1256;Sweden;Finland
458;2022.13383;Sweden;Sint Maarten
459;2022.07355;Sweden;Denmark
460;2022.0882900000001;Sweden;Guadeloupe
461;2022.1502600000001;Sweden;Hungary
462;2022.28725;Sweden;Algeria
463;2022.22423;Sweden;Bosnia and Herzegovina
464;2022.3256000000001;Sweden;Israel
465;2022.33067;Sweden;Ecuador
466;2022.33382;Sweden;Bonaire
467;2022.19409;Sweden;Andorra
468;2022.17063;Sweden;Thailand
469;2022.13381;Sweden;Slovakia
470;2022.13381;Sweden;Guadeloupe
471;2022.13929;Sweden;Bonaire
472;2022.44614;Sweden;Finland
473;2022.21874;Sweden;Latvia
474;2022.24614;Sweden;Estonia
475;2022.24888;Sweden;Portugal
476;2022.2571;Sweden;Kenya
477;2022.42149;Sweden;Australia
478;2022.24327;Sweden;Dominica
479;2022.48998;Dominica;Belgium
480;2022.38158;Dominica;Indonesia
481;2022.54752;Indonesia;Singapore
482;2022.50917;Dominica;Panama
483;2022.22971;Sweden;Democratic Republic of the Congo
484;2022.33771;Sweden;Peru
485;2022.39615;Peru;Chile
486;2022.68176;Chile;Peru
487;2022.25163;Sweden;North Macedonia
488;2022.0466000000001;Sweden;Spain
489;2022.49273;Spain;Togo
490;2022.06259;Sweden;Croatia
491;2022.28999;Croatia;Germany
492;2022.06258;Sweden;Albania
493;2021.95111;Sweden;Denmark
494;2022.14478;Denmark;Thailand
495;2022.49272;Denmark;Norway
496;2022.40231;Denmark;Norway
497;2022.0086000000001;Denmark;Switzerland
498;2022.51189;Switzerland;Montenegro
499;2022.3447700000002;Switzerland;Netherlands
500;2022.30916;Switzerland;Kosovo
501;2022.24539;Switzerland;Denmark
502;2022.51737;Denmark;Moldova
503;2022.19169;Switzerland;Bonaire
504;2022.40779;Bonaire;Mexico
505;2022.44067;Bonaire;Republic of the Congo
506;2022.48998;Bonaire;Nicaragua
507;2022.45983;Denmark;New Zealand
508;2022.1201;Denmark;Dominican Republic
509;2022.2296900000001;Denmark;Italy
510;2022.23791;Denmark;Czech Republic
511;2022.3721600000001;Denmark;Slovenia
512;2022.13329;Denmark;Lithuania
513;2022.26257;Lithuania;Saudi Arabia
514;2022.36942;Denmark;Peru
515;2022.2384;Denmark;Brazil
516;2022.41955;Denmark;Brazil
517;2022.03517;Denmark;Ireland
518;2022.17281;Ireland;Cabo Verde
519;2022.18859;Ireland;Bosnia and Herzegovina
520;2022.59134;Ireland;Greece
521;2022.48449;Ireland;Kosovo
522;2022.0598300000001;Ireland;Austria
523;2022.06531;Ireland;Slovenia
524;2022.10093;Ireland;Albania
525;2022.3447700000002;Albania;Costa Rica
526;2022.25426;Albania;Austria
527;2022.35573;Austria;Morocco
528;2022.42995;Austria;Kosovo
529;2022.09273;Sweden;Moldova
530;2022.08725;Sweden;Ethiopia
531;2022.19136;Sweden;Norway
532;2022.23245;Sweden;Denmark
533;2022.11464;Sweden;Peru
534;2022.10642;Sweden;Denmark
535;2022.21327;Sweden;Luxembourg
536;2022.09821;Sweden;Finland
537;2022.30917;Sweden;Andorra
538;2022.38588;Sweden;Poland
539;2022.14985;Sweden;Saint Martin
540;2022.0159700000002;Sweden;Bosnia and Herzegovina
541;2022.05492;Bosnia and Herzegovina;North Macedonia
542;2022.16396;Sweden;Bosnia and Herzegovina
543;2022.42423;Sweden;Estonia
544;2022.06246;Sweden;Slovakia
545;2022.44615;Slovakia;Israel
546;2022.08648;Sweden;Guadeloupe
547;2022.34752;Guadeloupe;Dominica
548;2022.4571;Guadeloupe;Saint Martin
549;2021.9844;Sweden;Mexico
550;2022.04889;Mexico;Argentina
551;2022.14204;Mexico;Moldova
552;2022.57492;Mexico;Costa Rica
553;2022.1804;Mexico;Argentina
554;2022.35574;Mexico;Croatia
555;2022.37492;Mexico;Indonesia
556;2022.35848;Mexico;Venezuela
557;2022.33383;Mexico;El Salvador
558;2022.60232;Mexico;USA
559;2022.2790300000001;Sweden;Czech Republic
560;2022.58862;Sweden;Thailand
561;2022.39648;Sweden;North Macedonia
562;2022.5064300000001;North Macedonia;Iceland
563;2022.07629;Sweden;Hungary
564;2021.9967000000001;Sweden;Guadeloupe
565;2022.37491;Guadeloupe;Switzerland
566;2022.5584800000001;Guadeloupe;Thailand
567;2022.5941;Guadeloupe;Norway
568;2022.18314;Guadeloupe;Sint Maarten
569;2022.21054;Sint Maarten;Saint Martin
570;2022.10571;Guadeloupe;Seychelles
571;2022.6625900000001;Seychelles;Iceland
572;2022.28999;Seychelles;Montenegro
573;2022.06943;Guadeloupe;Netherlands
574;2022.14367;Netherlands;Montenegro
575;2022.48999;Montenegro;Portugal
576;2022.66533;Montenegro;France
577;2022.4872500000001;Netherlands;France
578;2022.1787100000001;Netherlands;Colombia
579;2022.29546;Colombia;Argentina
580;2022.18913;Netherlands;Saint Martin
581;2022.14922;Netherlands;France
582;2022.67903;France;Spain
583;2022.25437;France;Norway
584;2022.2498600000001;France;Thailand
585;2022.65711;Thailand;Spain
586;2022.3392900000001;France;Germany
587;2022.50642;France;Finland
588;2022.3393;France;Saudi Arabia
589;2022.42697;Saudi Arabia;Bangladesh
590;2022.48999;France;Sweden
591;2021.7931700000001;Cameroon;Sweden
592;2021.97094;Sweden;Netherlands
593;2022.62149;Netherlands;Mexico
594;2021.90135;Sweden;Iran
595;2021.94615;Sweden;Belgium
596;2022.32834;Belgium;Slovenia
597;2022.05711;Belgium;Luxembourg
598;2022.0845100000001;Belgium;Germany
599;2022.15245;Belgium;North Macedonia
600;2022.17491;North Macedonia;Peru
601;2022.4625800000001;North Macedonia;Ecuador
602;2022.07207;Belgium;Switzerland
603;2022.31464;Switzerland;Panama
604;2022.39135;Switzerland;Liechtenstein
605;2022.3447800000001;Switzerland;Argentina
606;2022.50095;Switzerland;Ecuador
607;2022.51464;Switzerland;Paraguay
608;2022.2927300000001;Switzerland;Algeria
609;2021.8434200000002;Sweden;Serbia
610;2022.1393;Serbia;Kosovo
611;2022.04067;Serbia;Slovakia
612;2022.26807;Serbia;Poland
613;2021.98323;Serbia;Lithuania
614;2022.40781;Lithuania;Finland
615;2022.06027;Lithuania;Kosovo
616;2022.31739;Kosovo;Georgia
617;2022.34113;Kosovo;Russia
618;2022.42972;Kosovo;Poland
619;2022.58041;Kosovo;Egypt
620;2022.2215;Serbia;France
621;2022.3544100000001;Serbia;Saint Martin
622;2022.3831400000001;Saint Martin;Sint Maarten
623;2022.20779;Serbia;Montenegro
624;2022.08177;Serbia;Montenegro
625;2022.3667;Serbia;Croatia
626;2022.16266;Serbia;Slovenia
627;2022.47903;Slovenia;Montenegro
628;2022.45163;Serbia;United Kingdom
629;2022.3922;Serbia;Belize
630;2022.12097;Serbia;Belgium
631;2022.2120300000001;Belgium;Papua New Guinea
632;2022.48177;Papua New Guinea;Liechtenstein
633;2022.50917;Papua New Guinea;Denmark
634;2022.45985;Papua New Guinea;Morocco
635;2022.23679;Belgium;Ecuador
636;2022.53656;Ecuador;Greece
637;2022.56122;Ecuador;Czech Republic
638;2022.2850700000001;Ecuador;Portugal
639;2022.48451;Portugal;Cote d_Ivoire
640;2022.4982;Portugal;Slovakia
641;2022.54753;Ecuador;Austria
642;2022.4680700000001;Ecuador;Spain
643;2022.52287;Ecuador;Latvia
644;2022.0369;Serbia;Hungary
645;2022.3831400000001;Hungary;France
646;2022.34753;Hungary;Slovakia
647;2022.0653300000001;Hungary;Netherlands
648;2022.32561;Hungary;Czech Republic
649;2022.02486;Serbia;Saint Martin
650;2022.35301;Saint Martin;Romania
651;2022.28999;Saint Martin;Sint Maarten
652;2022.32562;Serbia;Saint Martin
653;2022.6160300000001;Serbia;Luxembourg
654;2022.10326;Serbia;Colombia
655;2022.36671;Colombia;Denmark
656;2022.2790300000001;Serbia;Croatia
657;2022.34479;Serbia;Antigua and Barbuda
658;2022.28177;Serbia;Senegal
659;2022.32835;Serbia;Luxembourg
660;2022.2237400000001;Serbia;Colombia
661;2022.43246;Colombia;Qatar
662;2022.4078;Colombia;Chile
663;2022.38862;Serbia;Greece
664;2022.0778500000001;Serbia;France
665;2022.29548;France;Finland
666;2022.58863;France;Malaysia
667;2022.24068;Serbia;Andorra
668;2022.09821;Serbia;Germany
669;2022.28999;Germany;Australia
670;2022.2982100000002;Serbia;Ecuador
671;2022.21054;Serbia;Sint Maarten
672;2022.58862;Serbia;Chile
673;2022.39958;Serbia;Mexico
674;2022.52013;Mexico;Croatia
675;2022.1408900000001;Serbia;Belgium
676;2022.4488900000001;Belgium;Uruguay
677;2022.12834;Serbia;Netherlands
678;2022.37218;Serbia;Senegal
679;2022.15452;Serbia;Switzerland
680;2022.353;Switzerland;Democratic Republic of the Congo
681;2022.15605;Serbia;Paraguay
682;2022.27081;Paraguay;Bonaire
683;2022.0512;Serbia;Albania
684;2022.1807900000001;Albania;Germany
685;2022.35573;Germany;Sint Maarten
686;2022.3255900000001;Germany;Spain
687;2022.21326;Germany;Austria
688;2022.09546;Albania;China
689;2022.24107;China;Austria
690;2022.4297100000001;Austria;Slovenia
691;2022.37218;Austria;Romania
692;2022.32286;Albania;Montenegro
693;2022.2350900000001;Albania;Colombia
694;2022.33381;Colombia;Bangladesh
695;2022.57765;Colombia;Curacao
696;2022.15064;Albania;Colombia
697;2022.58313;Colombia;Israel
698;2022.50916;Colombia;Sweden
699;2022.48998;Colombia;Finland
700;2022.2510300000001;Colombia;Slovakia
701;2022.49272;Slovakia;Slovenia
702;2022.49546;Slovakia;France
703;2022.5119;Colombia;Mexico
704;2022.31738;Colombia;Qatar
705;2022.2816;Colombia;USA
706;2022.41141;USA;Canada
707;2022.48998;Canada;Dominican Republic
708;2022.5776600000002;Canada;Japan
709;2022.5132700000001;Canada;Mauritius
710;2022.47081;USA;Norway
711;2022.3838;USA;Colombia
712;2022.5256;Colombia;Aruba
713;2022.50916;Colombia;Peru
714;2021.85113;Sweden;Ukraine
715;2021.95396;Ukraine;Saint Martin
716;2022.04016;Ukraine;Lithuania
717;2022.4872500000001;Lithuania;Indonesia
718;2022.05908;Ukraine;Trinidad and Tobago
719;2022.52288;Trinidad and Tobago;Venezuela
720;2022.4023300000001;Trinidad and Tobago;Nicaragua
721;2022.50096;Trinidad and Tobago;Poland
722;2022.00146;Ukraine;Norway
723;2022.27961;Norway;Greece
