;EventTime;Origin;Destination
294;2023.45709;Brazil;Switzerland
295;2023.33807;Brazil;Iceland
296;2023.47901;Iceland;Norway
297;2023.13484;Canada;Panama
298;2023.33653;Panama;Venezuela
299;2023.44338;Panama;Guatemala
300;2023.39681;Panama;Colombia
301;2023.38859;Panama;Antigua and Barbuda
302;2023.00413;Canada;United Kingdom
303;2023.0891;United Kingdom;USA
304;2023.4105;USA;South Korea
305;2023.44064;USA;Ireland
306;2023.44612;United Kingdom;Sweden
307;2023.48447;United Kingdom;Australia
308;2023.46255;United Kingdom;Hong Kong
309;2023.46529;United Kingdom;Bulgaria
310;2023.43243;Canada;Greece
311;2023.41873;Canada;Sweden
312;2023.38859;Canada;Ireland
313;2023.0821;Canada;Guinea
314;2023.22147;Guinea;Senegal
315;2023.15005;Canada;Sint Maarten
316;2023.20213;Sint Maarten;Curacao
317;2023.15572;Canada;Bulgaria
318;2023.44887;Canada;Malaysia
319;2023.32832;Canada;Switzerland
320;2023.03025;Canada;Ireland
321;2023.43518;Ireland;Sweden
322;2023.01635;Canada;Russia
323;2023.18586;Russia;Iceland
324;2023.15571;Canada;Slovenia
325;2023.24064;Canada;Guadeloupe
326;2022.99179;Canada;Peru
327;2023.30093;Peru;Ireland
328;2023.20053;Canada;Guadeloupe
329;2023.479;Guadeloupe;Martinique
330;2023.30366;Canada;Spain
331;2023.46805;Canada;Australia
332;2023.37763;Canada;Mexico
333;2023.05315;Canada;United Kingdom
334;2023.17763;United Kingdom;Israel
335;2023.14765;Canada;Bulgaria
336;2023.42147;Bulgaria;France
337;2023.22969;Canada;Austria
338;2022.97368;Canada;Brunei
339;2023.27901;Brunei;Russia
340;2023.37216;Brunei;Singapore
341;2022.97567;Canada;USA
342;2023.216;USA;Mexico
343;2023.21052;USA;Italy
344;2023.06257;USA;Chile
345;2023.20504;USA;Hong Kong
346;2023.25162;USA;Japan
347;2023.04489;USA;Mexico
348;2023.10367;Mexico;Germany
349;2023.05436;Canada;Brunei
350;2023.31188;Brunei;Kenya
351;2023.06509;Canada;Iceland
352;2023.13877;Iceland;Portugal
353;2023.30367;Portugal;Paraguay
354;2023.09819;Canada;Japan
355;2022.96576;Canada;United Kingdom
356;2023.06867;United Kingdom;Peru
357;2023.22969;United Kingdom;Pakistan
358;2023.22969;United Kingdom;Brazil
359;2023.05983;Canada;Ukraine
360;2022.95115;Canada;Italy
361;2023.31737;Italy;Nigeria
362;2022.98737;Canada;Hong Kong
363;2023.38313;Hong Kong;Ukraine
364;2023.07902;Hong Kong;Moldova
365;2023.12011;Canada;Curacao
366;2023.10463;Canada;France
367;2023.34202;France;Belgium
368;2023.25162;Canada;Georgia
369;2023.24888;Canada;United Kingdom
370;2023.4297;Canada;United Kingdom
371;2022.99131;Canada;Pakistan
372;2023.11189;Pakistan;Singapore
373;2023.31737;Pakistan;Sint Maarten
374;2023.12271;Pakistan;Austria
375;2023.31463;Austria;Barbados
376;2023.21466;Pakistan;Argentina
377;2023.15582;Pakistan;Morocco
378;2022.93477;Canada;Denmark
379;2023.24613;Denmark;Hong Kong
380;2023.14476;Denmark;Ireland
381;2023.1508;Denmark;Slovakia
382;2023.2516;Denmark;Australia
383;2023.07454;Denmark;Ireland
384;2023.1201;Ireland;Ecuador
385;2023.44613;Ecuador;USA
386;2023.12655;Canada;Panama
387;2023.26805;Panama;Guatemala
388;2022.98236;Canada;Croatia
389;2023.29271;Croatia;Slovenia
390;2023.13381;Croatia;Montenegro
391;2023.02991;Croatia;Lithuania
392;2023.35573;Lithuania;Sweden
393;2023.24887;Lithuania;North Macedonia
394;2022.88963;Canada;Portugal
395;2023.0038;Portugal;Bosnia and Herzegovina
396;2023.33107;Bosnia and Herzegovina;Italy
397;2023.2297;Bosnia and Herzegovina;France
398;2023.17277;Portugal;Georgia
399;2023.13929;Portugal;Mexico
400;2023.00845;Portugal;Ukraine
401;2023.19134;Ukraine;Greece
402;2023.1749;Ukraine;Peru
403;2023.39134;Ukraine;Kuwait
404;2023.2708;Portugal;Philippines
405;2023.45984;Portugal;Curacao
406;2023.18436;Portugal;Croatia
407;2023.09545;Portugal;Norway
408;2023.30915;Portugal;Curacao
409;2023.25162;Portugal;Luxembourg
410;2023.05793;Portugal;Colombia
411;2023.42422;Colombia;Chile
412;2023.07354;Portugal;New Zealand
413;2022.93922;Portugal;Peru
414;2023.43792;Peru;Costa Rica
415;2023.0322;Peru;Honduras
416;2023.14751;Peru;Vietnam
417;2023.30114;Peru;Portugal
418;2023.48724;Portugal;Singapore
419;2023.42139;Portugal;Albania
420;2023.10642;Peru;Ecuador
421;2022.97669;Portugal;Poland
422;2023.30641;Poland;Denmark
423;2023.21327;Portugal;Sint Maarten
424;2023.32833;Portugal;Bulgaria
425;2023.21053;Portugal;Finland
426;2023.28998;Portugal;Norway
427;2023.32463;Portugal;Sweden
428;2023.13381;Portugal;Jamaica
429;2023.27627;Portugal;USA
430;2023.13382;Portugal;Spain
431;2023.10094;Portugal;North Macedonia
432;2023.34478;North Macedonia;Thailand
433;2023.41327;Portugal;Poland
434;2023.11464;Portugal;Taiwan
435;2023.08176;Portugal;France
436;2022.99665;Portugal;Algeria
437;2023.42697;Algeria;Croatia
438;2023.42423;Algeria;Romania
439;2023.22971;Algeria;Austria
440;2023.36121;Portugal;China
441;2023.30641;Portugal;Mexico
442;2023.1639499999999;Portugal;Philippines
443;2023.3475;Portugal;France
444;2023.21874;Portugal;Ireland
445;2023.09819;Portugal;Japan
446;2023.10279;Portugal;Norway
447;2023.10094;Portugal;Costa Rica
448;2022.95506;Portugal;USA
449;2023.24066;USA;Czech Republic
450;2023.17826;USA;Lithuania
451;2023.4434;Lithuania;Iceland
452;2023.01914;USA;Albania
453;2023.42423;Albania;Greece
454;2023.03518;USA;Slovenia
455;2023.16944;Slovenia;Hong Kong
456;2023.32559;Hong Kong;Trinidad and Tobago
457;2023.28652;Hong Kong;Trinidad and Tobago
458;2023.17491;USA;Iran
459;2023.17765;USA;Poland
460;2023.17765;USA;Sweden
461;2023.03793;USA;Indonesia
462;2023.25162;USA;Sweden
463;2023.3256;USA;United Kingdom
464;2023.22971;USA;Canada
465;2023.45162;USA;New Zealand
466;2023.27627;USA;Iran
467;2023.04887;USA;Russia
468;2023.04887;USA;Mexico
469;2023.22147;Mexico;Bulgaria
470;2023.07202;USA;Trinidad and Tobago
