;EventTime;Origin;Destination
439;2020.8905300000001;Bulgaria;Iraq
440;2020.93625;Bulgaria;Finland
441;2021.05355;Bulgaria;Turkey
442;2021.23438;Bulgaria;South Africa
443;2021.14122;Bulgaria;Denmark
444;2021.1686200000001;Bulgaria;Gambia
445;2021.1467;Bulgaria;Italy
446;2021.2195000000002;Bulgaria;Philippines
447;2020.97027;Bulgaria;Chile
448;2020.86167;Bulgaria;Gabon
449;2021.35218;Gabon;Tunisia
450;2021.2206700000002;Gabon;Tunisia
451;2020.95424;Gabon;Russia
452;2021.1604;Russia;Tunisia
453;2021.4206800000002;Russia;Republic of the Congo
454;2020.99348;Russia;Croatia
455;2021.2206700000002;Gabon;Morocco
456;2021.1357500000001;Bulgaria;United Kingdom
457;2021.0261600000001;Bulgaria;Malawi
458;2021.0289;Malawi;United Kingdom
459;2021.01153;Bulgaria;Kenya
460;2020.97793;Bulgaria;Romania
461;2021.12479;Romania;Guadeloupe
462;2021.16315;Romania;Portugal
463;2020.90155;Bulgaria;New Zealand
464;2021.1823200000001;New Zealand;Pakistan
465;2021.4152000000001;New Zealand;India
466;2021.0166000000002;New Zealand;Iceland
467;2021.2152;Iceland;Afghanistan
468;2020.95971;New Zealand;Luxembourg
469;2020.98645;Luxembourg;Switzerland
470;2021.22342;Switzerland;Oman
471;2021.4480700000001;Switzerland;Slovenia
472;2021.2969600000001;Switzerland;New Zealand
473;2020.92154;Bulgaria;USA
474;2021.0453400000001;USA;Russia
475;2021.00457;USA;Argentina
476;2021.2995500000002;Argentina;Qatar
477;2021.32206;USA;El Salvador
478;2021.32206;USA;Aruba
479;2021.0245300000001;USA;Argentina
480;2021.05814;Argentina;Dominican Republic
481;2021.37685;Dominican Republic;Haiti
482;2021.32022;Dominican Republic;Bonaire
483;2021.27274;USA;Guatemala
484;2021.09466;USA;Argentina
485;2021.2837000000002;USA;Guatemala
486;2021.04617;USA;Sint Maarten
487;2021.35219;Sint Maarten;Ecuador
488;2021.1119;USA;Costa Rica
489;2021.27548;USA;The Bahamas
490;2021.08644;USA;Mexico
491;2021.33849;Mexico;USA
492;2020.81926;Bulgaria;Italy
493;2021.0974;Italy;Iceland
494;2021.03063;Italy;Netherlands
495;2021.46727;Netherlands;Panama
496;2021.09192;Netherlands;Argentina
497;2021.26727;Netherlands;Singapore
498;2021.1549300000001;Italy;France
499;2021.41246;Italy;Germany
500;2021.20151;Italy;Barbados
501;2021.4152100000001;Italy;Latvia
502;2021.1220500000002;Italy;Togo
503;2021.33301;Italy;Malta
504;2021.12479;Italy;Singapore
505;2021.06726;Italy;Turkey
506;2021.21794;Italy;Turkey
507;2020.8673700000002;Italy;Senegal
508;2021.11109;Senegal;Australia
509;2021.17685;Senegal;Gambia
510;2021.05356;Senegal;Turkey
511;2021.4152000000001;Senegal;Mauritania
512;2020.87391;Bulgaria;Saint Lucia
513;2020.9390700000001;Saint Lucia;Sweden
514;2021.04808;Sweden;Canada
515;2021.08095;Saint Lucia;Mauritius
516;2021.09355;Saint Lucia;The Bahamas
517;2021.1030700000001;Saint Lucia;Antigua and Barbuda
518;2021.14122;Bulgaria;Latvia
519;2021.4672600000001;Bulgaria;Luxembourg
520;2020.99576;Bulgaria;Italy
521;2020.87347;Bulgaria;Brazil
522;2021.0060600000002;Brazil;Sweden
523;2020.92694;Brazil;Guinea
524;2021.1412300000002;Guinea;Angola
525;2021.23164;Guinea;Senegal
526;2021.26726;Guinea;Portugal
527;2021.24807;Guinea;Belgium
528;2021.09191;Guinea;Thailand
529;2021.14671;Bulgaria;Jamaica
530;2020.8024500000001;Bulgaria;Australia
531;2021.1467;Australia;Poland
532;2021.28095;Australia;Ireland
533;2021.0124600000001;Australia;Kosovo
534;2021.0179400000002;Australia;Iran
535;2021.41245;Australia;Pakistan
536;2021.16661;Australia;Bangladesh
537;2020.93103;Australia;Morocco
538;2021.3247900000001;Morocco;Slovenia
539;2021.12753;Australia;Jordan
540;2021.07548;Australia;United Kingdom
541;2021.0124600000001;Australia;Gambia
542;2020.89931;Australia;USA
543;2021.1165700000001;USA;Austria
544;2021.0645100000002;USA;Mauritius
545;2021.3768400000001;USA;Colombia
546;2021.24259;USA;Panama
547;2021.00456;USA;Greece
548;2021.27;Greece;Italy
549;2021.01124;USA;Mexico
550;2020.93343;USA;New Zealand
551;2021.0261600000001;New Zealand;Denmark
552;2021.26726;New Zealand;Sweden
553;2021.21521;New Zealand;Australia
554;2021.08644;New Zealand;Singapore
555;2021.2206800000001;New Zealand;Finland
556;2021.2563;New Zealand;Bosnia and Herzegovina
557;2021.03527;New Zealand;Hong Kong
558;2021.10888;Hong Kong;Turkey
559;2021.28096;Turkey;Lebanon
560;2021.29466;Turkey;United Kingdom
561;2021.35218;Hong Kong;Panama
562;2021.36862;Hong Kong;Mauritania
563;2021.2476800000002;Australia;Afghanistan
564;2021.0086700000002;Australia;Latvia
565;2021.2800200000001;Latvia;Norway
566;2021.0487500000002;Australia;Costa Rica
567;2021.0563;Australia;Ireland
568;2021.05904;Australia;Canada
569;2021.10561;Australia;Spain
570;2021.01563;Australia;Finland
571;2021.27547;Finland;Brazil
572;2021.1065;Australia;Norway
573;2021.2343700000001;Norway;Democratic Republic of the Congo
574;2021.0285700000002;Australia;Cameroon
575;2021.2782100000002;Australia;Poland
576;2021.3768400000001;Australia;Morocco
577;2021.08916;Australia;Moldova
578;2021.0115500000002;Australia;Japan
579;2021.04501;Australia;Ireland
580;2021.4152000000001;Ireland;Bulgaria
581;2021.2398500000002;Australia;Italy
582;2021.04259;Australia;Montenegro
583;2021.45081;Montenegro;Romania
584;2021.17958;Montenegro;Serbia
585;2021.05629;Australia;Bulgaria
586;2021.14671;Australia;Germany
587;2021.08095;Australia;Bahrain
588;2021.0431;Australia;Lebanon
589;2021.33287;Lebanon;Kuwait
590;2021.23711;Lebanon;Iceland
591;2021.26199;Lebanon;Colombia
592;2021.41246;Romania;Pakistan
593;2021.38231;Romania;Sint Maarten
594;2021.2014900000001;Romania;Ukraine
595;2021.2206700000002;Romania;Norway
596;2021.08916;Romania;United Kingdom
597;2021.01792;Romania;France
598;2021.08984;Romania;Italy
599;2021.01536;Romania;Sweden
600;2021.1055900000001;Romania;Kenya
601;2021.0061;Romania;Mexico
602;2021.26176;Mexico;Belize
603;2021.1599700000002;Mexico;Guatemala
604;2020.77995;Romania;Greece
605;2020.9565400000001;Greece;Albania
606;2021.29464;Albania;Switzerland
607;2021.20423;Albania;Croatia
608;2021.19875;Albania;Luxembourg
609;2021.3905300000001;Albania;Italy
610;2021.14396;Albania;North Macedonia
611;2021.3467;Albania;Greece
612;2021.37409;Albania;Italy
613;2021.18505;Albania;Austria
614;2021.0255;Greece;Luxembourg
615;2021.35492;Luxembourg;Benin
616;2021.0858;Greece;Lithuania
617;2020.9452;Greece;Jamaica
618;2021.0371;Jamaica;Brazil
619;2021.24532;Jamaica;New Zealand
620;2021.20422;Jamaica;Croatia
621;2021.34669;Croatia;Slovenia
622;2021.32204;Jamaica;USA
623;2021.33574;USA;Trinidad and Tobago
624;2021.2206600000002;Jamaica;United Kingdom
625;2021.42887;Jamaica;Sweden
626;2020.89293;Greece;Ecuador
627;2021.38506;Ecuador;Spain
628;2021.06999;Greece;Jamaica
629;2021.07273;Greece;North Macedonia
630;2020.91966;Greece;Albania
631;2021.0700000000002;Albania;Slovenia
632;2021.05356;Albania;Montenegro
633;2021.4289;Albania;France
634;2021.42342;Albania;Kosovo
635;2021.31931;Albania;Greece
636;2020.9116000000001;Greece;Kazakhstan
637;2020.87363;Greece;Poland
638;2021.2426;Poland;Angola
639;2021.4426;Poland;Germany
640;2021.37411;Poland;Latvia
641;2020.9845300000002;Poland;Mexico
642;2021.2535500000001;Mexico;Malaysia
643;2021.0508;Greece;Montenegro
644;2021.04807;Greece;Luxembourg
645;2021.1412300000002;Greece;Netherlands
646;2021.26451;Greece;Pakistan
647;2021.4343800000001;Greece;Belgium
648;2021.05081;Greece;India
649;2021.1467;Greece;Belarus
650;2021.3741;Greece;Algeria
651;2021.06782;Greece;Mexico
652;2021.26177;Mexico;Sint Maarten
653;2020.9667000000002;Greece;North Macedonia
654;2021.1913200000001;North Macedonia;Liechtenstein
655;2021.36862;Liechtenstein;Switzerland
656;2021.07273;North Macedonia;Albania
657;2021.27428;Albania;Mauritius
658;2021.41245;Mauritius;Germany
659;2021.02545;North Macedonia;Serbia
660;2021.24807;Serbia;Turkey
661;2021.1107200000001;Serbia;Panama
662;2021.2645;Panama;Grenada
663;2021.11148;North Macedonia;Slovenia
664;2021.41246;North Macedonia;Switzerland
665;2021.3439700000001;North Macedonia;Kosovo
666;2020.96224;Greece;Peru
667;2021.25629;Peru;Chile
668;2021.43164;Peru;Chile
669;2021.1857200000002;Peru;Venezuela
670;2021.25629;Peru;Chile
671;2021.23711;Peru;Chile
672;2021.2202100000002;Peru;Chile
673;2021.30835;Greece;Moldova
674;2021.4535500000002;Greece;Ukraine
675;2021.20424;Greece;Lithuania
676;2021.4398600000002;Greece;Guatemala
677;2021.3878;Greece;United Kingdom
678;2021.28643;Greece;Egypt
679;2020.89343;Greece;Ecuador
680;2021.2398500000002;Ecuador;Lebanon
681;2021.05081;Ecuador;Iraq
682;2020.9309500000002;Ecuador;Qatar
683;2021.00971;Qatar;Indonesia
684;2021.2343700000001;Qatar;Thailand
685;2021.14396;Ecuador;Chile
686;2021.133;Ecuador;Iraq
687;2021.2426;Ecuador;Panama
688;2021.4535600000002;Ecuador;Russia
689;2021.1412300000002;Greece;Ukraine
690;2021.23215;Greece;Dominican Republic
691;2020.9134800000002;Greece;Guinea
692;2021.24259;Guinea;Guyana
693;2021.17683;Guinea;Togo
694;2021.37137;Greece;Moldova
695;2021.02523;Greece;Romania
696;2021.33575;Romania;Serbia
